iom_source_index,location_pcode,location_name,adm1_name,adm2_name,adm3_name,adm3_pcode,best_candidate_hot_id,best_candidate_hot_name,best_candidate_score,best_candidate_status,accepted_hot_id,accepted_hot_name,accepted_similarity_score,accepted_match_status,accepted_candidate_rank,matching_decision,automatic_acceptance_threshold
2500,C2572,Ghazileh,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549620,Ghezeila,62.5,Low confidence,,,,,,Review required,85.0
2477,C2532,Jludiyeh,Homs,Homs,Kherbet Tin Noor,SY040102,node/12290387704,Jaludiye,87.5,High confidence,node/12290387704,Jaludiye,87.5,High confidence,1.0,Accepted,85.0
5386,C2570,Kherbet Elhamam,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549259,Khirbet al-Hamam,83.87,Review,,,,,,Review required,85.0
2495,C2563,Kherbet Elsawda,Homs,Homs,Kherbet Tin Noor,SY040102,node/12304220869,Khirbet as-Sauda,70.97,Review,,,,,,Review required,85.0
7179,C2571,Kherbet Ghazi,Homs,Homs,Kherbet Tin Noor,SY040102,node/572550556,Khirbet Ghazi,92.31,High confidence,node/572550556,Khirbet Ghazi,92.31,High confidence,1.0,Accepted,85.0
278,C2584,Kherbet Hayek,Homs,Homs,Kherbet Tin Noor,SY040102,node/12304222429,Khirbet Hayek,92.31,High confidence,node/12304222429,Khirbet Hayek,92.31,High confidence,1.0,Accepted,85.0
5024,C2579,Kherbet Tin Mahmud,Homs,Homs,Kherbet Tin Noor,SY040102,node/572548913,Khirbet Tin Mahmud,94.44,High confidence,node/572548913,Khirbet Tin Mahmud,94.44,High confidence,1.0,Accepted,85.0
5535,C2580,Kherbet Tin Noor,Homs,Homs,Kherbet Tin Noor,SY040102,node/572550158,Khirbat Tin Nur,77.42,Review,,,,,,Review required,85.0
2519,C2595,Kniseh,Homs,Homs,Kherbet Tin Noor,SY040102,node/12376713006,Kanisa,66.67,Low confidence,,,,,,Review required,85.0
2522,C2597,Leftaya,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549370,Leftaya,100.0,Exact,node/572549370,Leftaya,100.0,Exact,1.0,Accepted,85.0
2515,C2592,Marj Bulad,Homs,Homs,Kherbet Tin Noor,SY040102,node/12382484991,Marj Bulad,100.0,Exact,node/12382484991,Marj Bulad,100.0,Exact,1.0,Accepted,85.0
2517,C2594,Marj Elqata,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549029,Marj al-Qata,86.96,High confidence,node/572549029,Marj al-Qata,86.96,High confidence,1.0,Accepted,85.0
2524,C2599,Mashahdeh - Kherbet Elsawda,Homs,Homs,Kherbet Tin Noor,SY040102,node/12304220869,Khirbet as-Sauda,53.66,Low confidence,,,,,,Review required,85.0
2514,C2591,Nweiha,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549057,An-Nuweiha,75.0,Review,,,,,,Review required,85.0
7586,C2593,Qazhal,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549231,Qazhal,100.0,Exact,node/572549231,Qazhal,100.0,Exact,1.0,Accepted,85.0
2523,C2598,Qebbi,Homs,Homs,Kherbet Tin Noor,SY040102,node/12365007417,Qabi,66.67,Low confidence,,,,,,Review required,85.0
2501,C2573,Rabeea,Homs,Homs,Kherbet Tin Noor,SY040102,node/12312220517,Rabi'a,66.67,Low confidence,,,,,,Review required,85.0
122,C2586,Rabwa,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549726,Ar-Rabwa,76.92,Review,,,,,,Review required,85.0
2499,C2568,Radwaniyeh,Homs,Homs,Kherbet Tin Noor,SY040102,node/12193218819,Ar-Radwaniya,72.73,Review,,,,,,Review required,85.0
5286,C2574,Ram Elanz,Homs,Homs,Kherbet Tin Noor,SY040102,node/572551128,Ram al-Anz,84.21,Review,,,,,,Review required,85.0
5553,C2561,Ram Jabal,Homs,Homs,Kherbet Tin Noor,SY040102,node/572550332,Ram Jabal,100.0,Exact,node/572550332,Ram Jabal,100.0,Exact,1.0,Accepted,85.0
2503,C2576,Sannun,Homs,Homs,Kherbet Tin Noor,SY040102,node/12335082552,Sanun,90.91,High confidence,node/12335082552,Sanun,90.91,High confidence,1.0,Accepted,85.0
2508,C2587,Shalluh,Homs,Homs,Kherbet Tin Noor,SY040102,node/12332356236,Shalluh,100.0,Exact,node/12332356236,Shalluh,100.0,Exact,1.0,Accepted,85.0
2510,C2588,Sindyana,Homs,Homs,Kherbet Tin Noor,SY040102,node/12329325598,Sindyana,100.0,Exact,node/12329325598,Sindyana,100.0,Exact,1.0,Accepted,85.0
2512,C2590,Tadrin,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549944,Tarin,90.91,High confidence,node/572549944,Tarin,90.91,High confidence,1.0,Accepted,85.0
4855,C2567,Tannuna,Homs,Homs,Kherbet Tin Noor,SY040102,node/572548939,Tannuna,100.0,Exact,node/572548939,Tannuna,100.0,Exact,1.0,Accepted,85.0
5485,C2566,Um Eledam,Homs,Homs,Kherbet Tin Noor,SY040102,node/572548731,Umm al-Idham,66.67,Low confidence,,,,,,Review required,85.0
7310,C2581,Um Elqasab,Homs,Homs,Kherbet Tin Noor,SY040102,node/12134078248,Umm al-Qasab,81.82,Review,,,,,,Review required,85.0
6076,C2575,Um Hartein,Homs,Homs,Kherbet Tin Noor,SY040102,node/12137679967,Umm Hartein,95.24,High confidence,node/12137679967,Umm Hartein,95.24,High confidence,1.0,Accepted,85.0
2521,C2596,Wajh Elhajar,Homs,Homs,Kherbet Tin Noor,SY040102,node/572549933,Wajh al-Hajar,88.0,High confidence,node/572549933,Wajh al-Hajar,88.0,High confidence,1.0,Accepted,85.0
6340,C2582,Zarzuriyeh,Homs,Homs,Kherbet Tin Noor,SY040102,node/12193219523,Az-Zarzuriye,81.82,Review,,,,,,Review required,85.0
2504,C2577,Zeiti Elbahra,Homs,Homs,Kherbet Tin Noor,SY040102,node/1657363715,Zor Baqraya,50.0,Low confidence,,,,,,Review required,85.0
2494,C2562,Zor Baqraya,Homs,Homs,Kherbet Tin Noor,SY040102,node/1657363715,Zor Baqraya,100.0,Exact,node/1657363715,Zor Baqraya,100.0,Exact,1.0,Accepted,85.0
2564,C2665,Hadath,Homs,Homs,Mahin,SY040107,node/12178644943,Al-Hadath,80.0,Review,,,,,,Review required,85.0
6823,C2664,Hawarin,Homs,Homs,Mahin,SY040107,node/571157330,Hawarin,100.0,Exact,node/571157330,Hawarin,100.0,Exact,1.0,Accepted,85.0
7552,C2667,Mahin,Homs,Homs,Mahin,SY040107,node/571157328,Mahin,100.0,Exact,node/571157328,Mahin,100.0,Exact,1.0,Accepted,85.0
2566,C2668,Qanat Elomyan,Homs,Homs,Mahin,SY040107,node/12371065809,Qanat al-Amya,76.92,Review,,,,,,Review required,85.0
2565,C2666,Qasr - Ghanthar,Homs,Homs,Mahin,SY040107,node/571157555,Al-Qasr,60.0,Low confidence,,,,,,Review required,85.0
2576,C2684,Fahel,Homs,Homs,Qabu,SY040110,node/567193197,Fahel,100.0,Exact,node/567193197,Fahel,100.0,Exact,1.0,Accepted,85.0
3806,C7799,Fullah,Homs,Homs,Qabu,SY040110,node/567192371,Fallah,83.33,Review,,,,,,Review required,85.0
2492,C2557,Kafram,Homs,Homs,Qabu,SY040110,node/572549645,Arqaya,50.0,Low confidence,,,,,,Review required,85.0
2569,C2678,Otan,Homs,Homs,Qabu,SY040110,node/572549436,Otan,100.0,Exact,node/572549436,Otan,100.0,Exact,1.0,Accepted,85.0
2572,C2680,Qabu,Homs,Homs,Qabu,SY040110,node/572549831,Al-Qabu,72.73,Review,,,,,,Review required,85.0
2573,C2681,Qanafiyeh,Homs,Homs,Qabu,SY040110,node/572550175,Al-Qanaqiye,70.0,Review,,,,,,Review required,85.0
2574,C2682,Rabah,Homs,Homs,Qabu,SY040110,node/572549672,Rabah,100.0,Exact,node/572549672,Rabah,100.0,Exact,1.0,Accepted,85.0
2570,C2679,Sharqaliyeh,Homs,Homs,Qabu,SY040110,node/572549645,Arqaya,58.82,Low confidence,,,,,,Review required,85.0
2575,C2683,Shenniyeh,Homs,Homs,Qabu,SY040110,node/567193184,Ash-Sheniye,70.0,Review,,,,,,Review required,85.0
6825,C7763,Al-Bardeh,Homs,Homs,Qaryatein,SY040106,node/571153843,`Ayn al Baridah,69.57,Low confidence,,,,,,Review required,85.0
3821,C6592,Al-Mhassa,Homs,Homs,Qaryatein,SY040106,node/573522320,Mihassah,70.59,Review,,,,,,Review required,85.0
7024,C7767,Al-Sharifa,Homs,Homs,Qaryatein,SY040106,node/571155429,Sharifah,77.78,Review,,,,,,Review required,85.0
7906,C2663,Qaryatein,Homs,Homs,Qaryatein,SY040106,node/571153763,Al-Qaryatain,76.19,Review,,,,,,Review required,85.0
7076,C2662,Safa Eltayyas,Homs,Homs,Qaryatein,SY040106,node/571155408,Tubayjiyah,43.48,Low confidence,,,,,,Review required,85.0
2550,C2641,Alyat,Homs,Homs,Raqama,SY040105,node/573532917,Al-Aalyat,71.43,Review,,,,,,Review required,85.0
2551,C2643,Awar,Homs,Homs,Raqama,SY040105,node/573532488,Al-Aawar,66.67,Low confidence,,,,,,Review required,85.0
2559,C2656,Aziziyeh,Homs,Homs,Raqama,SY040105,node/12202129784,Al-Aziziye,77.78,Review,,,,,,Review required,85.0
2553,C2645,Balha,Homs,Homs,Raqama,SY040105,node/12168781446,Al-Balha,76.92,Review,,,,,,Review required,85.0
3816,C7764,Beida,Homs,Homs,Raqama,SY040105,node/573532666,Al-Harbiya,40.0,Low confidence,,,,,,Review required,85.0
2563,C2660,Dardaa - Dardaghan,Homs,Homs,Raqama,SY040105,node/573532928,Darda,47.62,Low confidence,,,,,,Review required,85.0
2556,C2649,Eastern Qanniyeh,Homs,Homs,Raqama,SY040105,node/573522287,Al-Qanniye ash-Sharqiya,56.41,Low confidence,,,,,,Review required,85.0
2561,C2658,Ghalyeh,Homs,Homs,Raqama,SY040105,node/12209111089,Al-Ghaliya,58.82,Low confidence,,,,,,Review required,85.0
6912,C2661,Hamrat,Homs,Homs,Raqama,SY040105,node/2618406242,Al-Hamrat,80.0,Review,,,,,,Review required,85.0
2555,C2648,Harbiya,Homs,Homs,Raqama,SY040105,node/573532666,Al-Harbiya,82.35,Review,,,,,,Review required,85.0
5287,C2651,Jbab Elzeit,Homs,Homs,Raqama,SY040105,node/573532607,Jebab az-Zeit,75.0,Review,,,,,,Review required,85.0
5448,C2646,Madabe,Homs,Homs,Raqama,SY040105,node/573532579,Al-Madabe,80.0,Review,,,,,,Review required,85.0
7481,C2652,Manzul,Homs,Homs,Raqama,SY040105,node/573532575,Al-Manzul,80.0,Review,,,,,,Review required,85.0
2558,C2655,Naamiyeh,Homs,Homs,Raqama,SY040105,node/571157525,An-Ne'amiye,63.16,Low confidence,,,,,,Review required,85.0
2560,C2657,Nuzha,Homs,Homs,Raqama,SY040105,node/573532462,An-Nuzha,76.92,Review,,,,,,Review required,85.0
5532,C2642,Raqama,Homs,Homs,Raqama,SY040105,node/573532898,Ar-Raqama,80.0,Review,,,,,,Review required,85.0
5235,C2654,Rawda,Homs,Homs,Raqama,SY040105,node/572554674,Ar-Rawda,76.92,Review,,,,,,Review required,85.0
2552,C2644,Rdeifat,Homs,Homs,Raqama,SY040105,node/573522269,Ar-Redeifat,77.78,Review,,,,,,Review required,85.0
2562,C2659,Shoayrat,Homs,Homs,Raqama,SY040105,node/2618406242,Al-Hamrat,58.82,Low confidence,,,,,,Review required,85.0
2554,C2647,Um Dulab - Almadharia,Homs,Homs,Raqama,SY040105,node/573532579,Al-Madabe,50.0,Low confidence,,,,,,Review required,85.0
2557,C2653,Wazeiyeh,Homs,Homs,Raqama,SY040105,node/12202129784,Al-Aziziye,55.56,Low confidence,,,,,,Review required,85.0
5280,C2676,Hafr,Homs,Homs,Sadad,SY040109,node/573522064,Al-Hafr,72.73,Review,,,,,,Review required,85.0
5289,C2677,Sadad,Homs,Homs,Sadad,SY040109,node/571157537,Sadad,100.0,Exact,node/571157537,Sadad,100.0,Exact,1.0,Accepted,85.0
2578,C2688,Bohur,Homs,Homs,Shin,SY040111,node/12238720837,Bahhur,72.73,Review,,,,,,Review required,85.0
2577,C2685,Bteiset Eljerd,Homs,Homs,Shin,SY040111,node/12346400374,Teweiza al-Janubiya,36.36,Low confidence,,,,,,Review required,85.0
814,C2687,Hasur,Homs,Homs,Shin,SY040111,node/10991126184,Sufr,66.67,Low confidence,,,,,,Review required,85.0
817,C2697,Heddiyeh,Homs,Homs,Shin,SY040111,node/12292150741,Heddiyeh,100.0,Exact,node/12292150741,Heddiyeh,100.0,Exact,1.0,Accepted,85.0
650,C2695,Jablaya,Homs,Homs,Shin,SY040111,node/572550607,Jablaya,100.0,Exact,node/572550607,Jablaya,100.0,Exact,1.0,Accepted,85.0
829,C2686,Jeb Elbustan,Homs,Homs,Shin,SY040111,node/572548979,Jibb al-Bustan,76.92,Review,,,,,,Review required,85.0
2585,C2698,Jweikat,Homs,Homs,Shin,SY040111,node/5270792208,Al-Juweikhat,73.68,Review,,,,,,Review required,85.0
2580,C2690,Khweikha,Homs,Homs,Shin,SY040111,node/12307211572,Kheweikha,94.12,High confidence,node/12307211572,Kheweikha,94.12,High confidence,1.0,Accepted,85.0
2588,C2702,Mahfura,Homs,Homs,Shin,SY040111,node/12382484547,Mahfura,100.0,Exact,node/12382484547,Mahfura,100.0,Exact,1.0,Accepted,85.0
2587,C2701,Marana,Homs,Homs,Shin,SY040111,node/12382484716,Marana,100.0,Exact,node/12382484716,Marana,100.0,Exact,1.0,Accepted,85.0
2589,C2703,Motaared,Homs,Homs,Shin,SY040111,node/12376713324,Muta'ared,82.35,Review,,,,,,Review required,85.0
2584,C2694,Oyun Elwadi,Homs,Homs,Shin,SY040111,node/572548727,Uyun al-Wadi,78.26,Review,,,,,,Review required,85.0
2583,C2692,Safsafa,Homs,Homs,Shin,SY040111,node/12382484716,Marana,46.15,Low confidence,,,,,,Review required,85.0
2579,C2689,Shin,Homs,Homs,Shin,SY040111,node/572549747,Shin,100.0,Exact,node/572549747,Shin,100.0,Exact,1.0,Accepted,85.0
2581,C2691,Sifr - Soqur Abu Warda,Homs,Homs,Shin,SY040111,node/12356338391,Ain al-Ghara,43.75,Low confidence,,,,,,Review required,85.0
704,C2693,Southern Tweiza,Homs,Homs,Shin,SY040111,node/12307211572,Kheweikha,50.0,Low confidence,,,,,,Review required,85.0
705,C2696,Sweiri,Homs,Homs,Shin,SY040111,node/572550554,Seweiri,92.31,High confidence,node/572550554,Seweiri,92.31,High confidence,1.0,Accepted,85.0
706,C2699,Western Zafarana,Homs,Homs,Shin,SY040111,node/572548765,Za'farana Gharbiya,47.06,Low confidence,,,,,,Review required,85.0
2488,C2552,Arqaya,Homs,Homs,Taldu,SY040101,node/572549365,Sharqaliya,75.0,Review,,,,,,Review required,85.0
7708,C2548,Burj Qaei,Homs,Homs,Taldu,SY040101,node/567193160,Burj Qa'i,88.89,High confidence,node/567193160,Burj Qa'i,88.89,High confidence,1.0,Accepted,85.0
2483,C2542,Hadatha,Homs,Homs,Taldu,SY040101,node/572548750,Hadatha,100.0,Exact,node/572548750,Hadatha,100.0,Exact,1.0,Accepted,85.0
4257,C2554,Heisa,Homs,Homs,Taldu,SY040101,node/567193762,Al-Heisa,76.92,Review,,,,,,Review required,85.0
2493,C2559,Hiraql,Homs,Homs,Taldu,SY040101,node/567193768,Hiraql,100.0,Exact,node/567193768,Hiraql,100.0,Exact,1.0,Accepted,85.0
2482,C2540,Hishmeh,Homs,Homs,Taldu,SY040101,node/567193751,Ash-Shame,50.0,Low confidence,,,,,,Review required,85.0
2485,C2544,Hmeimeh,Homs,Homs,Taldu,SY040101,node/12188843965,Al-Hemaima,47.06,Low confidence,,,,,,Review required,85.0
2486,C2545,Jarnaya,Homs,Homs,Taldu,SY040101,node/572549365,Sharqaliya,58.82,Low confidence,,,,,,Review required,85.0
6643,C2520,Jawalek,Homs,Homs,Taldu,SY040101,node/567193757,Sam'alil,40.0,Low confidence,,,,,,Review required,85.0
7894,C2556,Kafr Laha,Homs,Homs,Taldu,SY040101,node/567192319,Kafr Laha,100.0,Exact,node/567192319,Kafr Laha,100.0,Exact,1.0,Accepted,85.0
4549,C7161,Maksam al Dahr,Homs,Homs,Taldu,SY040101,node/12188843965,Al-Hemaima,58.33,Low confidence,,,,,,Review required,85.0
4460,C2558,Mihnaya,Homs,Homs,Taldu,SY040101,node/572548750,Hadatha,42.86,Low confidence,,,,,,Review required,85.0
2490,C2555,Mjeidel,Homs,Homs,Taldu,SY040101,node/567193757,Sam'alil,40.0,Low confidence,,,,,,Review required,85.0
2487,C2550,Rafeen,Homs,Homs,Taldu,SY040101,node/567193768,Hiraql,33.33,Low confidence,,,,,,Review required,85.0
7326,C2549,Samalil,Homs,Homs,Taldu,SY040101,node/567193757,Sam'alil,93.33,High confidence,node/567193757,Sam'alil,93.33,High confidence,1.0,Accepted,85.0
4386,C2553,Sensil,Homs,Homs,Taldu,SY040101,node/567193757,Sam'alil,42.86,Low confidence,,,,,,Review required,85.0
4582,C2551,Shama - Krad Dasniyeh,Homs,Homs,Taldu,SY040101,node/567193751,Ash-Shame,57.14,Low confidence,,,,,,Review required,85.0
7890,C2547,Tal Dahab,Homs,Homs,Taldu,SY040101,node/567191649,Tell Dahab,84.21,Review,,,,,,Review required,85.0
7891,C2541,Taldu,Homs,Homs,Taldu,SY040101,node/1836846817,Taldu,100.0,Exact,node/1836846817,Taldu,100.0,Exact,1.0,Accepted,85.0
3799,C6318,Talil,Homs,Homs,Taldu,SY040101,node/567193754,Tallil,90.91,High confidence,node/567193754,Tallil,90.91,High confidence,1.0,Accepted,85.0
283,C2560,Western Ghor - Ghor Samaalil,Homs,Homs,Taldu,SY040101,node/567193191,Ghor Gharbiya,46.15,Low confidence,,,,,,Review required,85.0
7859,C2546,Western Tiba,Homs,Homs,Taldu,SY040101,node/567192321,At-Tiba al-Gharbiya,38.71,Low confidence,,,,,,Review required,85.0
2484,C2543,Zaybaq,Homs,Homs,Taldu,SY040101,node/12326922087,Zaibaq,83.33,Review,,,,,,Review required,85.0
4482,C7145,Al- Saraym,Homs,Tadmor,Sokhneh,SY040501,node/567055738,As Sarayim,84.21,Review,,,,,,Review required,85.0
6650,C7765,Al-Hmaymah,Homs,Tadmor,Sokhneh,SY040501,node/567055743,Bi'r Humaymah,69.57,Low confidence,,,,,,Review required,85.0
6117,C7142,Bir Aldaleia,Homs,Tadmor,Sokhneh,SY040501,node/567055736,Bi'r ad Dulay`iyat,60.0,Low confidence,,,,,,Review required,85.0
4545,C7154,Halyhla,Homs,Tadmor,Sokhneh,SY040501,node/4685425077,Tel Alnduwih,42.11,Low confidence,,,,,,Review required,85.0
7207,C2898,Karim,Homs,Tadmor,Sokhneh,SY040501,node/567055738,As Sarayim,53.33,Low confidence,,,,,,Review required,85.0
6983,C2895,Kdir,Homs,Tadmor,Sokhneh,SY040501,node/4685425078,Al-Kadir,66.67,Low confidence,,,,,,Review required,85.0
7212,C2894,Kum,Homs,Tadmor,Sokhneh,SY040501,node/573544677,Al-Kum,66.67,Low confidence,,,,,,Review required,85.0
3814,C7833,Shanhas,Homs,Tadmor,Sokhneh,SY040501,node/4066732794,byr l`Tshn,35.29,Low confidence,,,,,,Review required,85.0
7622,C2893,Sokhneh,Homs,Tadmor,Sokhneh,SY040501,node/573542858,As-Sukhna,50.0,Low confidence,,,,,,Review required,85.0
7265,C2896,Tiba,Homs,Tadmor,Sokhneh,SY040501,node/4685425313,At-Tiba,72.73,Review,,,,,,Review required,85.0
7327,C2892,Tweinat,Homs,Tadmor,Sokhneh,SY040501,node/573543787,Nutuliyah,37.5,Low confidence,,,,,,Review required,85.0
6647,C7769,Abu Al-Fawaris,Homs,Tadmor,Tadmor,SY040500,node/573541994,Dar al `Abd,66.67,Low confidence,,,,,,Review required,85.0
7703,C7144,Al Amiriyah,Homs,Tadmor,Tadmor,SY040500,node/573541074,Al Qalbiyah,72.73,Review,,,,,,Review required,85.0
7465,C7770,Al-Dawah,Homs,Tadmor,Tadmor,SY040500,node/573542156,Ad Daw,71.43,Review,,,,,,Review required,85.0
7026,C2891,Alianiyeh,Homs,Tadmor,Tadmor,SY040500,node/573450871,Al-Alyaniya,60.0,Low confidence,,,,,,Review required,85.0
7113,C7143,Altalila,Homs,Tadmor,Tadmor,SY040500,node/573450871,Al-Alyaniya,63.16,Low confidence,,,,,,Review required,85.0
4477,C2890,Arak,Homs,Tadmor,Tadmor,SY040500,node/571143949,Aarak,88.89,High confidence,node/571143949,Aarak,88.89,High confidence,1.0,Accepted,85.0
3800,C7772,Beer Jazal,Homs,Tadmor,Tadmor,SY040500,node/573539894,Bi'r al Jazal,69.57,Low confidence,,,,,,Review required,85.0
7231,C7766,Eastern Baydah,Homs,Tadmor,Tadmor,SY040500,node/567055340,Al Bawdah,60.87,Low confidence,,,,,,Review required,85.0
4481,C7140,Habbari,Homs,Tadmor,Tadmor,SY040500,node/573541370,Abar al `Umi,55.56,Low confidence,,,,,,Review required,85.0
4532,C7141,Khunafis,Homs,Tadmor,Tadmor,SY040500,node/3689755940,khunayfis,94.12,High confidence,node/3689755940,khunayfis,94.12,High confidence,1.0,Accepted,85.0
6747,C7762,Sawanah,Homs,Tadmor,Tadmor,SY040500,node/3009120649,As Sawanah,82.35,Review,,,,,,Review required,85.0
7885,C2889,Tadmor,Homs,Tadmor,Tadmor,SY040500,node/573543011,Tadmur,83.33,Review,,,,,,Review required,85.0
6950,C7768,Turayrfawi,Homs,Tadmor,Tadmor,SY040500,node/4685345058,Turayfawi,94.74,High confidence,node/4685345058,Turayfawi,94.74,High confidence,1.0,Accepted,85.0
2642,C2814,Baroudiyeh,Homs,Tall Kalakh,Hadideh,SY040301,node/12160511957,Al-Barudiya,66.67,Low confidence,,,,,,Review required,85.0
2638,C2810,Bayun,Homs,Tall Kalakh,Hadideh,SY040301,node/572550161,Be'yun,72.73,Review,,,,,,Review required,85.0
2639,C2811,Beznaya,Homs,Tall Kalakh,Hadideh,SY040301,node/572549125,Beznaya,100.0,Exact,node/572549125,Beznaya,100.0,Exact,1.0,Accepted,85.0
2630,C2802,Dardariyeh,Homs,Tall Kalakh,Hadideh,SY040301,node/572550125,Dardariya,84.21,Review,,,,,,Review required,85.0
2586,C2700,Diyabiyeh - Thahaiyeh,Homs,Tall Kalakh,Hadideh,SY040301,node/572550335,Diyabiya,59.26,Low confidence,,,,,,Review required,85.0
2635,C2807,Eastern Ein Eltineh,Homs,Tall Kalakh,Hadideh,SY040301,node/12351791322,Ain at-Tina ash-Sharqiya,37.21,Low confidence,,,,,,Review required,85.0
2647,C2818,Eastern Msheirfeh,Homs,Tall Kalakh,Hadideh,SY040301,node/12384798740,Mesheirfa ash-Sharqiya,56.41,Low confidence,,,,,,Review required,85.0
2640,C2812,Hadideh,Homs,Tall Kalakh,Hadideh,SY040301,node/572550914,Hadida,76.92,Review,,,,,,Review required,85.0
2631,C2803,Hartein,Homs,Tall Kalakh,Hadideh,SY040301,node/12307211194,Khansa,46.15,Low confidence,,,,,,Review required,85.0
2633,C2805,Khansaa - Qazlakher,Homs,Tall Kalakh,Hadideh,SY040301,node/12307211194,Khansa,52.17,Low confidence,,,,,,Review required,85.0
2628,C2800,Kherbet Elmanqaleh,Homs,Tall Kalakh,Hadideh,SY040301,node/12304222001,Khirbet al-Manqale,83.33,Review,,,,,,Review required,85.0
2648,C2819,Lweibdeh,Homs,Tall Kalakh,Hadideh,SY040301,node/572549206,Lweibde,93.33,High confidence,node/572549206,Lweibde,93.33,High confidence,1.0,Accepted,85.0
2646,C2817,Marasiyeh,Homs,Tall Kalakh,Hadideh,SY040301,node/572549498,Marasiye,94.12,High confidence,node/572549498,Marasiye,94.12,High confidence,1.0,Accepted,85.0
2649,C2820,Naesiyeh,Homs,Tall Kalakh,Hadideh,SY040301,node/572549100,Na'siye,80.0,Review,,,,,,Review required,85.0
2627,C2799,Naura,Homs,Tall Kalakh,Hadideh,SY040301,node/572550430,An-Na'ura,71.43,Review,,,,,,Review required,85.0
2637,C2809,Rabyeh - Qoz Elkhas,Homs,Tall Kalakh,Hadideh,SY040301,node/572548697,Ar-Rabiya,46.15,Low confidence,,,,,,Review required,85.0
2636,C2808,Rajabliyeh,Homs,Tall Kalakh,Hadideh,SY040301,node/12312220524,Rajabliya,84.21,Review,,,,,,Review required,85.0
2632,C2804,Rawdet Elwer - Alzanabil,Homs,Tall Kalakh,Hadideh,SY040301,node/12304222001,Khirbet al-Manqale,50.0,Low confidence,,,,,,Review required,85.0
2634,C2806,Rihaniya,Homs,Tall Kalakh,Hadideh,SY040301,node/572550262,Rihaniya,100.0,Exact,node/572550262,Rihaniya,100.0,Exact,1.0,Accepted,85.0
2641,C2813,Siwana,Homs,Tall Kalakh,Hadideh,SY040301,node/572550262,Rihaniya,57.14,Low confidence,,,,,,Review required,85.0
2644,C2816,Tal Elsafa - Tal Jardon,Homs,Tall Kalakh,Hadideh,SY040301,node/572550933,Tell as-Safa,48.48,Low confidence,,,,,,Review required,85.0
2643,C2815,Um Eldawali,Homs,Tall Kalakh,Hadideh,SY040301,node/572549508,Umm ad-Dawali,75.0,Review,,,,,,Review required,85.0
2629,C2801,Um Elmis,Homs,Tall Kalakh,Hadideh,SY040301,node/572550341,Umm al-Mais,73.68,Review,,,,,,Review required,85.0
2626,C2798,Um Jameh,Homs,Tall Kalakh,Hadideh,SY040301,node/12135495596,Umm Jame,87.5,High confidence,node/12135495596,Umm Jame,87.5,High confidence,1.0,Accepted,85.0
5405,C2852,Balat,Homs,Tall Kalakh,Hawash,SY040304,node/12248489254,Balat,100.0,Exact,node/12248489254,Balat,100.0,Exact,1.0,Accepted,85.0
2658,C2850,Bsas,Homs,Tall Kalakh,Hawash,SY040304,node/572550751,Besoma,60.0,Low confidence,,,,,,Review required,85.0
5539,C2845,Bsomaa,Homs,Tall Kalakh,Hawash,SY040304,node/572550751,Besoma,83.33,Review,,,,,,Review required,85.0
2656,C2846,Dweir Ellin,Homs,Tall Kalakh,Hawash,SY040304,node/12309749426,Duweir al-Lin,83.33,Review,,,,,,Review required,85.0
5498,C2844,Ein Elghara,Homs,Tall Kalakh,Hawash,SY040304,node/12356338883,Inata,50.0,Low confidence,,,,,,Review required,85.0
5606,C2847,Ennaz,Homs,Tall Kalakh,Hawash,SY040304,node/12351790910,Innaz,80.0,Review,,,,,,Review required,85.0
5494,C2843,Esh Elshoha,Homs,Tall Kalakh,Hawash,SY040304,node/572550751,Besoma,47.06,Low confidence,,,,,,Review required,85.0
2650,C2821,Haret Mahfud,Homs,Tall Kalakh,Hawash,SY040304,node/12386432817,Meqa'bara,47.62,Low confidence,,,,,,Review required,85.0
5639,C2842,Hawash,Homs,Tall Kalakh,Hawash,SY040304,node/572548211,Al-Hawash,80.0,Review,,,,,,Review required,85.0
7472,C2841,Hisn,Homs,Tall Kalakh,Hawash,SY040304,node/572550502,Al-Hisn,72.73,Review,,,,,,Review required,85.0
